vowel,f1,f2,f3,duration,spanish_speaker,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on
e,5.793606237816763,13.441592963596383,16.22496747,160,Mad,0.9005008247113508,1.317735204975694,16.59014991832435,0.007983786,-0.08525258,-0.323715248
o,6.405718608,7.725056497175141,14.27735038830516,280,Mad,1.9025938671831168,-4.504783075,14.641101002786481,-0.159115482,1.4273033463711426,1.1142119821879994
e,5.809567588624854,13.84269822485207,15.222003367003365,150,Mad,-0.421748703,-0.267871483,15.560370547807876,-0.968816875,-0.31697007,-0.577875821
e,4.210449391,11.56078431372549,15.355343035343036,40,Mad,-0.064692988,-0.706522353,15.718587499406487,0.17471727565448703,-0.961954114,-0.513653876
e,6.139103104637791,13.895460758897007,16.37096737695644,280,Mad,0.8194541217897662,4.810356046855123,16.77726949,-1.254705711,-5.428206522,-0.443134438
o,5.575665878644601,9.729574803149607,15.348525067609735,210,Mad,0.3315345736005666,2.754350703223083,15.78345231029801,0.5247642288822796,0.7798369615562759,0.30936052
u,4.1733108960875045,11.27925777904653,15.954277854195324,50,Mad,0.43625383903044757,-3.093286975,16.289113103813143,0.3207852896504715,3.3000964850371943,0.9119636363098689
e,5.344701195219123,13.36904176904177,15.357613801704428,120,Mad,0.62711399784530375,0.15408403657036374,15.708062650716451,0.11612289352889515,-0.545533446,-0.550888911
a,7.770806622050016,11.56902575587906,15.037466837826273,240,Mad,-0.058491131,-0.330131332,15.405685541665239,-0.647788029,0.4394913543870995,0.18686305908094525
o,5.444314036478985,7.309747292418772,14.23056179775281,230,Mad,0.24237260045812636,-6.89589609,14.567647092865037,-0.259295971,2.435450945466691,1.2037003281501821
e,5.134084507042253,13.753754469606674,14.710735358872743,140,Mad,-0.367900467,-0.205589024,15.051141788824953,-0.612925087,-0.555058926,0.12098577402486121
e,5.705371965544244,13.71481587757054,15.529672667757774,210,Mad,0.6653072929492563,0.3330976645121222,15.877871112599472,0.2703003683042873,0.14551974048665528,-0.169789043
o,5.218837675,9.351005154639175,15.35307132459971,150,Mad,-0.058924115,-0.414978503,15.750148924657157,-0.050770178,0.6402161720812227,-0.027334406
e,5.518403792967206,13.476003898635478,15.666467380327207,210,Mad,0.5472440200556088,1.993976300775719,16.040324359194166,0.5587511474403293,-0.025007805,-0.569187108
i,4.265923753665689,15.492153561896943,16.228814078041314,100,Mad,0.018460441296716645,0.7357500531250132,16.55847586044281,0.7912975710515964,-0.321582737,0.023017983
a,7.957963737796374,13.083716725263686,15.789363146336596,140,Mad,2.172347513147388,0.9904337878986755,16.154958694297775,-0.586779859,0.13773456698283404,0.6539464755278726
u,4.584046242774566,8.775802798134578,15.958334315458652,50,Mad,0.035890742361001315,-1.026429877,16.354920994236522,-0.26292631,0.7319022768734023,0.19103140653864692
o,6.007006172839505,9.464768,15.284477924251936,140,Mad,1.2982705406555972,0.10831067310789066,15.687103004388792,-0.333908134,0.541586909,0.14530526798428056
o,5.26096,9.034315720380702,15.476628289473682,100,Mad,1.2374614824227024,-0.65868933,15.874694295324488,-0.195170739,-0.028345964,0.37105088463789215
u,6.014824527574238,13.205205274944017,16.18439961575408,210,Mad,-0.353239133,4.487905809703376,16.595687397028424,-0.578775341,-6.657687438,-0.659127409
o,6.192996941896024,8.599111709286676,15.030246199957183,150,Mad,0.7983705507990457,0.34573263553024347,15.447825159394032,-0.077079828,2.4187331934144556,1.0582099676145766
o,4.945205034510758,9.224628367413178,14.27735038830516,190,Mad,0.307544408,-0.634246633,14.673169994925457,0.5073673000116345,-0.128277811,0.397614276
o,5.353038630027877,8.437011884550085,15.60176386913229,190,Mad,0.14264568696452518,-0.68738903,16.00753343026594,-0.134200955,1.0331352683609847,0.4009820725849007
o,5.583820401732965,8.926103038309115,14.898670132120424,130,Mad,-0.065005668,1.4064029312045099,15.326204494871405,-0.230781772,0.18147866103729093,0.47028335625167017
o,4.664368572603866,8.740747663551403,15.362152503635985,60,Mad,0.7450494236676963,-2.14745386,15.74404025525488,0.24613163073082234,0.15665227028915218,-0.231653883
u,4.619818631492167,10.982299854439592,15.044678212529398,60,Mad,0.23465196482550077,0.067095176,15.426200674412959,0.053437947,0.37364447955643065,0.24210003014842663
e,4.637660626029653,12.012392071680695,15.224329896907218,40,Mad,0.098496373,0.6861769322384639,15.600293580869607,0.7983885608009693,0.2847447031995607,0.16948820957713906
o,4.945205034510758,9.518405103668263,15.222003367003365,70,Mad,0.5600383678440917,-5.557415792,15.547361725435552,0.1803666241043782,0.3967241395581471,0.069372626
o,6.246603126191383,9.345549468256525,15.485505341002463,100,Mad,0.084367292,0.6753349910447284,15.8974315,-0.654634622,0.6456718584638725,-0.042296432
a,7.227208122,11.663143254520167,14.579354264083724,200,Mad,0.18836520714414462,-0.084887719,14.949615440739885,-0.576494637,0.45689986054315845,0.46292118501807167
a,5.5101976284584975,11.835909840571743,15.059073243647234,70,Mad,0.5217697516351594,0.5523710277863536,15.435614002693512,0.31530645873496255,0.43139682609492347,0.014358191626810068
a,6.723766282098994,14.01971068595427,15.305146198830409,114.753,Mad,-0.101365151,0.350125853,15.649460827684853,-0.408659899,-0.227258214,1.007554863385069
o,4.761736281736281,10.84298472385429,15.049480658260313,70,Mad,0.9764280625581998,-1.00086143,15.418446854288474,0.061505857912554696,0.9251124868609821,0.8085439351549972
e,5.689247649,13.10357071213641,16.14936572,60,Mad,1.2767466085366115,-0.127608826,16.499595643815194,0.5114248768900715,0.27814750092200846,-0.345362532
e,5.311284916201116,13.617927710843373,15.328020008336807,70,Mad,-0.207118877,1.0686828715436612,15.687456330384608,-0.067153611,0.953605266,0.544453749
o,6.896894135005532,12.385869910100476,16.278553483060524,230,Mad,2.901711777075083,5.137959732628547,16.709777690313338,-1.72034795,-3.99137025,-1.294254257
o,5.673098039215686,10.888201523140012,15.970484598783598,70,Mad,0.5645726564598448,0.13645211415656178,16.354218382482486,0.1364695494091679,0.12964337956112004,0.11599454767614681
e,5.575665878644601,14.211189710610933,15.820684713375796,50,Mad,-0.14580517,0.3861790445763287,16.16290285127885,-0.272751707,0.20437136412377122,-0.130688744
e,6.621339319117096,12.513272203301021,13.146383404148963,90,Mad,0.827733081,-0.365146567,13.501374947490907,-0.590896159,-0.366569675,1.7915919897642656
o,5.328006379585326,11.36441669032075,15.69426269137792,60,Mad,1.707601032452942,0.3067805373659418,16.073858553100496,0.7724237279415549,0.22927811124436914,0.074114984
u,5.277761790567546,9.356457326892109,15.935984251968504,60,Mad,0.33255675605678725,-0.05974293,16.337799905333053,-0.289333914,-0.093167171,-0.092448999
e,4.770544413,13.807272727272728,15.11154091392136,100,Mad,0.22238891219388535,0.19850494333253188,15.456675975011958,-0.132883787,0.8420057145156736,0.05433049
e,4.682137279079325,12.404214417744916,15.481068639539663,30,Mad,0.13398177866576066,-0.014640766,15.84226600079481,0.21966906754394522,-0.029374513,-0.215027977
o,4.761736281736281,11.699644839067703,15.489938398357287,30,Mad,0.2045969679702626,-0.104432296,15.859442073362969,0.13136913136913098,-0.484897133,-0.376024246
e,5.040064672594988,14.036849953401678,15.687861318282605,50,Mad,0.043013235,1.0701511948508813,16.041661084423872,-0.051636796,0.39743318456044996,0.28868770132523736
i,4.311939799331103,13.780570884871551,15.681452198467122,40,Mad,-0.045824072,0.3014478641650964,16.028336358036036,-0.120044045,1.0136149074781748,0.4050269479926225
a,7.405143678160919,12.708822314049588,14.353626872446663,60,Mad,-0.514409082,0.010523011904329138,14.71105035407538,-0.536891,0.3914435500086011,1.2913599723216045
o,4.752920934043424,9.986170543,15.778880895283775,80,Mad,0.18680523156408668,-1.656614973,16.15056465,0.11403913115624942,-0.11703875,-0.025243075
e,5.302914171656686,13.050493454179254,15.256798825256976,120,Mad,0.21146255875346043,0.5770094815045308,15.617258343205028,-0.041954172,-0.192613505,0.052929776
o,5.493765823,9.399948602634115,15.629898662342926,50,Mad,-0.008219152,-0.636589264,16.023312576225095,0.057397885,-0.054399134,0.17619262727238194
e,5.057221324717285,11.343217737350766,15.584376144921636,50,Mad,0.21647061072299767,0.085401843,15.961264744826817,0.18690998032674955,0.1969225151036511,0.017387724210653488
u,4.823242139648836,8.908892561983471,16.116054158607348,50,Mad,0.043896804133288114,-0.566630303,16.51706612850943,-0.017537195,-0.156444263,-0.045418837
e,6.061608310888803,13.774621608757734,15.593077079520034,50,Mad,1.055940294694472,-0.573589109,15.928240359609738,0.1390642149040886,-0.083888499,0.023854739
a,6.839526452090269,12.18839367122553,14.736151142355007,161.274,Mad,1.7395345133558884,-1.321837191,15.082615590441206,-3.997349824,0.635114651,1.5632980504275178
i,4.971159772911597,14.664703801945182,16.423012567998498,30,Mad,0.069353426,0.1140788019451815,16.755447485943435,0.051720486,0.043483821926212585,0.15111377112229718
e,4.610886597938144,13.432176039119804,15.847679174111574,30,Mad,0.13487000042777098,0.48236376108834733,16.201706898986565,0.11554490329237233,0.6727544520757487,-0.049945282
a,6.731041666666666,12.595729166666667,15.341698584512907,50,Mad,0.7475267960602556,0.010699195334897382,15.700651634239586,-0.302798372,-0.369647327,-0.309044475
a,6.569722430607652,12.885251083354577,15.443208909053412,71.333,Mad,0.7362593955881982,-0.078073803,15.79705422041383,-0.029617247,-0.023943627,0.051158907
i,4.691010682004929,15.339421195086405,15.81235059760956,80,Mad,0.42508692833924044,4.615253048253958,16.196457553487136,0.28014909090666773,0.074656555,1.1573021309517397
o,5.920604416892677,10.40938689217759,15.492153561896943,50,Mad,-0.039364647,-0.019150061,15.880261039294346,-0.079188625,0,0.011062188718312882
e,6.2542378048780485,13.211708530216363,15.458830313014827,158.173,Mad,-0.128904944,0.19795442771699356,15.811994876990855,1.041802657549697,-0.343551307,0.057630154006883316
u,4.735268552685526,9.296289593,14.258128574696865,102.347,Mad,0.5992213550454091,-4.616659336,14.599160686830722,3.774153158508251,4.321638118083193,2.562357473907994
a,6.968129364204336,11.788108108108108,15.210356014324837,80.637,Mad,1.2708163990652848,0.3814735199394139,15.58523232348229,0.042490364,-0.052143536,0.23285289472857507
a,7.6328743789921925,11.780110375275937,15.008528528528528,227.195,Mad,-0.124883816,-0.107230079,15.37690692315009,-2.205096601,-0.891908852,-0.073001758
i,4.849494290375203,12.154301075268817,14.350919409761634,30,Mad,0.21183366434554962,0.095573064,14.716981848786292,0.1475571474538766,0.07929422,0.072672648
i,5.328006379585326,13.282819688350235,15.156460626587638,80,Mad,0.16842438601619492,0.003215532,15.506037038018608,0.066620012,-0.225668204,-0.071092071
i,4.584046242774566,11.863648834019205,14.356333106421602,30,Mad,0.017930540295227892,-1.193502651,14.708911874076627,0.13354095459925386,-0.139770718,-0.076241761
i,5.286152616859768,12.131480883144857,14.500668011656579,30,Mad,-0.07521681,-0.154484496,14.863660418637046,-0.228931292,-0.099745525,-0.111955633
i,4.593000412711514,6.810715079659133,15.529672667757774,145.767,Mad,-0.14226814,-5.834723426,15.887809949950796,-0.382551022,3.4437893424207697,-0.335664229
a,5.721471048513301,11.27925777904653,14.607943136383827,178.747,Mad,-0.008040097,-0.383885475,14.979351709788741,1.7377553125182166,0.9693403517945924,0.8597934891305758
a,7.3507492795389044,11.180114942528736,14.096461859494552,110,Mad,0.082181986,-0.322719703,14.470037536165684,-0.547250391,0.1375843740999656,0.23275351462416438
a,6.398199016,13.040493827160494,15.263731656184484,120,Mad,0.9126588500644051,-1.140127863,15.601154308735158,-1.306747403,-0.776924875,-1.147527952
e,5.0743502824858755,13.201951219512194,15.420814217813597,80,Mad,0.607384737,0.8788170893661125,15.78330453326339,0.2536560970994506,-0.616921248,-0.07228915
e,5.193483146067416,11.780110375275937,15.042275449101796,70,Mad,0.28298294273272706,0.18641557371081774,15.414622805735412,0.23429463171036158,0.17393542625078062,0.05024318
e,4.779345335515548,12.341644562334217,14.685207413945276,90,Mad,0.6153386015088147,-0.113677721,15.045912228066506,0.3972008492234069,-0.063136702,0.12652545379806668
o,5.64882607,9.545095541401274,14.315610200364299,60,Mad,0.6776662969745431,-0.601161751,14.707538645020962,0.008097007,0.07956373,0.029890594548259486
e,5.402924116011124,12.25982924226254,15.757853424108928,80,Mad,0.46638471714841145,0.20880297635406642,16.12401992797431,-0.100009944,-0.216513068,-1.959468626
o,4.936539398862712,10.021460396039604,15.461058266419599,40,Mad,0.043433985757300064,-1.162992347,15.83893897710857,-0.078308661,0.7714780065539699,-0.253034668
o,5.551163708086785,8.740747663551403,15.18464527027027,90,Mad,0.45117176935240355,0.19534098113493314,15.598263726630039,-0.248249536,0.8944629794641195,0.072153555
o,4.988427876823338,9.703470031545741,15.355343035343036,50,Mad,0.017268104,-1.162156252,15.737536185006705,-0.008630552,-0.169040459,0.072199303
a,6.458196906827611,10.892708638360174,14.672401148663573,70,Mad,-0.38851907,-1.448935924,15.03464142426268,-0.219234283,-0.009016872,0.10670149961832642
a,7.579786476868327,11.961852861035423,15.387048092868989,130,Mad,0.4219116588188374,0.12991445025730997,15.756175219976676,-0.380251255,0.089173405,-0.270761711
e,4.953863636363636,12.549244839299712,15.411830403309205,40,Mad,0.10436934598843273,-0.057166818,15.770494705249112,0,0.2604654913847284,0.015711934567706365
a,7.472698639942734,11.180114942528736,14.776584938704028,173.68,Mad,1.3490469329998875,0.43295561648676184,15.160380825118132,0.27199271808195746,-2.392658218,0.08498829
o,4.575084676,12.698299302145259,15.547238562091506,30,Mad,0.017945362,-0.342194525,15.900042178844442,0.017915737,-0.457198581,0.093441738
e,5.518403792967206,12.429815498154982,15.346250520183103,110,Mad,-0.032759915,0.5978770873768688,15.71537764729079,-0.299566118,-0.014617609,0.088011606
a,7.330270465200144,11.053225152129817,14.92081279723303,417.635,Mad,-0.434014242,-0.070270666,15.299517901958552,-0.277346938,-0.142514418,0.4094893490474458
i,4.145374894692502,12.943045685279188,15.897150760719226,133.009,Mad,0,-1.102355945,16.236396679083565,-0.159647275,2.480012165960483,0.8840061445591534
a,7.2616865725660515,11.158388489208635,13.208457711442787,173.68,Mad,0.4943490307910796,0.030522284,13.587103708448254,0.10269067725396219,0.2776567085314774,-0.048957087
e,4.6998767967145785,13.359518072289157,15.121027819069868,291.535,Mad,0.3238367800409643,0.577488789,15.477320739423293,0.4597051968545527,-0.083131039,0
e,4.5391642532064544,13.744790076335878,14.334648783814503,219.745,Mad,0.7442305775539095,0.7578839291059278,14.688175765811994,-0.027018437,-2.155201035,0.099634354
e,6.752835377183203,13.410149399951017,15.743084018447965,30,Mad,-2.410682538,-0.373394001,16.085861463163894,-0.050927777,-0.018940177,-0.52806612
e,4.485060141020323,14.130265895953757,15.272961876832845,280,Mad,-0.036099279,0.38248626323255586,15.616221718968378,0.063095359,-0.424470251,-0.118856435
o,5.014277620396601,9.771171850455545,15.249857262804365,90,Mad,0.008609604,0.5189100228469901,15.653894152639914,0.10277433288571824,0.5756565303813268,0.064449916
e,4.394285714285713,13.106873903233893,15.12339702760085,127.159,Mad,0.5705250305250305,0.24899395431946125,15.478665859717982,0.063621262,0.3095765251626794,-0.061928198
i,4.628743304491141,15.357613801704428,16.139590891547662,165.498,Mad,1.1064739238068624,2.751202144,16.49825519348757,-0.188976056,-0.063940375,-0.183284408
o,6.299923954372623,10.476210526315791,15.711295253419147,140,Mad,0.11460846680092196,-0.145982561,16.09678201406677,-0.091581708,-0.211937439,-0.031981152
a,6.162235834609494,11.136599423631123,14.133074433656958,110,Mad,0.9349601935838532,0.9557415804938678,14.524534462725903,0.038436691,0.9681645364444105,0.696151977
a,7.725056497175141,11.800088178561587,14.672401148663573,160,Mad,0.052563579328115395,0.10044333949388395,15.043316331178096,-0.56022565,0.14614204511544493,0.23858111009886862
o,4.7264315012305165,13.454127410300218,14.957526395173455,40,Mad,0.6277738397699855,-0.182080482,15.302291278322599,0.192755491,0.083971523,1.0812730591239497
e,4.805704944830404,13.94198638177976,15.359883624272651,90,Mad,-0.547333685,0.5160959708208548,15.707486036571575,0.13083445403230876,-0.871538921,0.051946779036553536
o,6.2542378048780485,10.006354908640446,15.810264993026498,130,Mad,0.884544212,1.1147069933525575,16.219189218815522,-0.645992329,-0.466590653,-0.215014891
u,5.567504927079227,8.723167390578016,16.19602379581654,110,Mad,0.66569858,1.216872285183233,16.623740122175306,0.21811129756975856,0.12232696907692642,-0.050565744
a,8.443068568,12.782029283329052,15.158814814814814,150,Mad,2.883731028117044,3.094261679918885,15.55695175828406,-1.418326904,-0.440384721,0.447287156
e,5.444314036478985,12.570738325071746,15.170570824524313,110,Mad,0.31874237786384807,0.064683279,15.530590440980184,0.3092797135210148,0.028553526,-0.101921369
a,5.777619976589933,9.629936628643852,15.238268543811726,60,Mad,0.48308323537587583,-0.285192615,15.633326377489555,0.11138273974689294,0.32079053108268596,0.071460057
o,5.889002716336826,9.345549468256525,15.085368555602896,60,Mad,0,-0.108449891,15.486672113384378,-0.264505861,-0.333903067,0.1482576794191761
e,6.246603126191383,11.707731558513588,15.51204918032787,50,Mad,0.27877939213649405,-0.155917276,15.880747750876534,-0.084367292,-0.271686361,0.008818961
a,7.919552760307476,11.977441480675013,14.826730601569311,200,Mad,0.1944962631323346,-0.660917813,15.184963480103605,-0.233891048,0.37897611338963877,0.888814232
e,5.493765823,8.914633179114343,15.632056737588654,80,Mad,0.22440156848653015,-0.523187334,16.033579481128314,-0.057716636,2.801176133524237,-0.340680744
o,5.999181783,9.843465749139819,15.051880341880342,90,Mad,-0.163054052,-2.868860613,15.409114416909636,-0.318005774,-0.951817834,0.38014277950694186
e,5.833463035019454,12.326840148698885,15.864222001982158,90,Mad,0.16036499580376784,0.12334697966593566,16.228328546770772,-0.13615007,0.2617580795449932,-0.093742002
e,6.169934940681209,12.902301425661914,15.938020074788428,100,Mad,0.2572217623866351,0.34946965972670085,16.297407955191392,-1.129870268,-0.360236066,-2.010535355
u,4.557139313766019,8.412743964637878,16.32214515823384,60,Mad,-0.204596968,-0.030324603,16.737151398998165,0.25733781041698744,-0.05484492,0.095317304
e,5.091451612903225,13.717819746593355,15.104415142492554,120,Mad,-0.303174778,-0.34180816,15.44346922634224,-0.241957323,0.3018909393609146,0.30516698411067367
e,5.26096,13.2602775,14.940422960725076,130,Mad,0.5788227209206749,0.5936453781253679,15.298274052377506,0.7772834514637905,-0.263290647,-0.123686486
a,5.873165048543688,10.742566528681254,15.420814217813597,60,Mad,0.4040957416129958,0.5715794042177347,15.812407873090766,0,0.032092662820664586,-0.045068212
a,6.139103104637791,11.867602852441031,15.432023121387283,90,Mad,0.9540850396036689,0.4399488106094882,15.806615235009424,-0.054183812,0.6636791988410202,-0.189116169
e,5.705371965544244,12.617077483099324,15.586552706552704,90,Mad,-0.072248011,0.24960064963361006,15.948444046376691,-0.195174337,-0.024912857,-0.056880039
a,6.975224099926524,11.227694070466915,15.346250520183103,120,Mad,0.9058394845419091,0.9683038265644761,15.736647453804633,-0.106971422,0.20415673484531993,0.094723077
a,7.150913724062613,11.008974135425749,14.705638766519826,110,Mad,0.5148763408850439,-0.690670704,15.076553949034349,-0.332987798,-1.155232341,-0.015316755
e,5.193483146067416,12.68424320827943,15.73674157303371,170,Mad,0.6723237257775612,0.5986246237305366,16.102440676967994,-0.196431708,-0.04234339,-0.687260915
o,4.945205034510758,8.983225806451614,15.884826904055389,60,Mad,-0.515619054,-1.511973953,16.272032186467882,0.086270906,0.11312474946728734,-0.133298152
e,5.142590506838294,13.627074404045267,15.01094574308385,50,Mad,-0.14356211,0.030540491421565008,15.356245847267363,-0.293096216,0.1356316464549714,0.15492566131547392
e,5.185018065034122,12.813162480779088,15.097280272398383,140,Mad,0.050933558,2.892938321376848,15.492269114864293,-0.12779674,1.4007984836296377,-0.528356715
i,5.689247649,13.651401105503485,15.612602517255377,30,Mad,1.1951514631648443,-0.365448369,15.95223345605797,0.18391739964086806,0.6204636111327133,-0.056602517
a,6.760089153046062,11.313437767017943,15.51646046702171,80,Mad,0.6209860484082705,0.7615431246952848,15.902898505456614,-0.460165199,-0.133322824,-0.033173021
a,6.192996941896024,12.588598228243878,15.289077598828696,100,Mad,0.3674928547025642,0.10424012900523394,15.649390250350494,0.053606184295358794,0.20382476970273267,0.066265437
e,5.809567588624854,13.921674506114769,15.233626235022072,240,Mad,-0.566038472,0.574876574,15.582295891593903,-0.390067787,0.17478735337978257,-0.039617796
a,6.621339319117096,11.731937984496124,15.263731656184484,150,Mad,0.7007349022244194,0.13824318293100468,15.63607901,0.13874983392896567,0.12379630043387913,0.10522183218760972
a,6.982313624678662,11.193120872810795,14.62606342869816,100,Mad,0.4496266648891103,-0.433337577,14.997967887985588,-0.599170876,-1.380560547,0.002584021
e,5.3696935933147625,13.077085427135678,14.130265895953757,110,Mad,0.3898962686289096,2.3299261010937045,14.514061782367861,1.3176143858052969,-0.499197552,2.4635405556591454
u,4.953863636363636,8.497394247038917,16.289961977186312,70,Mad,0.3967243225976169,-0.255054052,16.700773229461653,0.13758797653958954,0.11954692943167089,-0.057304233
e,6.307518053971873,13.930387779083432,15.597422240292742,200,Mad,1.105576617951015,0.5391785566159317,15.945492617024678,0.2622043766357791,0.2835731853252934,0.017345366770378234
i,3.8907371112057945,13.073767278210607,15.61043654822335,50,Mad,0.3980744919516752,0.2158873292961747,15.96570538034048,-0.407960539,0.5745981064047783,-0.225646998
e,5.761608746583366,12.56,15.573480032599834,60,Mad,0.1614985537459006,0.10467771639042311,15.934184846721063,-0.169640243,-0.090144547,-0.065845756
a,5.904815820085304,9.296289593,15.35079866888519,60,Mad,0.3700191363111234,0.7448995792649029,15.764335991088277,-0.312847316,1.2603112450614837,-0.052533256
u,4.575084676,10.283774733637747,16.253745468422057,30,Mad,0.13531742720851714,-0.394206264,16.63847735597205,0.053658629,-0.287505753,-0.261059486
i,4.154694736842105,13.947777517014785,15.085368555602896,70,Mad,-0.009311997,3.6154558174700195,15.474778289831965,-0.178429881,0.4731387547071737,-0.140053629
e,5.534796684,11.355944333996023,15.414077750206783,30,Mad,0.024599055,-0.237750468,15.78642511,-0.032811709,-0.576711296,-0.210721932
e,5.185018065034122,11.49035744441317,15.28217664294684,30,Mad,0.33552377465891947,2.9809357332193933,15.696283067045746,0.3087477577506874,0.016631591291075054,0.093569362
o,4.744098360655737,9.169091501139695,15.61693181818182,60,Mad,0.16901368490191704,-0.220005252,16.019114677132798,0.287377579,0.022258092356240766,-0.109297542
e,6.420740741,13.472883256154033,15.789363146336596,100,Mad,0.33582144788908774,0.45578078265580046,16.142482511659395,-0.445068407,0.38157879161139796,-0.135773662
e,5.328006379585326,10.995648632926121,15.425300557736005,60,Mad,0.2793599149388619,0.4249460918199919,15.811484081239321,-0.185415873,-0.193586777,-0.257078946
a,5.583820401732965,9.713921815889028,15.405082781456953,50,Mad,0.2725354855318489,-0.134683562,15.80104145997014,-0.049023718,-0.390230302,-0.190064883
a,6.613982035928142,11.415049504950495,15.063863393810033,70,Mad,0.3597442310500938,0.18735543448357994,15.441159330786425,-0.40563979,-0.127232101,-0.312516312
e,6.0538260200153955,12.043316174478463,15.436500206355758,80,Mad,0.062474669,-0.023105248,15.802458693945031,-0.236287079,-1.245814701,-0.154323563
a,6.390673732021195,9.367351142581269,14.989153416415986,70,Mad,0.5175086834775069,1.0400672341425938,15.405729961175386,0.20857720430839155,1.142060622124614,0.8874413173001088
a,5.936368563685637,9.786716886377903,15.212687447346251,60,Mad,0.20685741781156608,-0.092658894,15.608229435385875,0.11745745632975879,-0.639941536,-0.216260563
o,5.5593375394321765,8.891647915287889,15.509842180774749,140,Mad,-0.073275427,-1.028576244,15.904831023240659,-0.098513451,-0.150900252,-0.02433684
e,6.046037735849056,12.207262988752008,15.31201836777291,60,Mad,0.3810240049742033,0.037789305,15.676584517473932,-0.300465247,-0.308105901,-0.094670999
a,6.0226368542791056,10.24961561928005,14.753875849967098,80,Mad,0.744875064,0.3702398390053929,15.149417838006721,0.21632576967207573,0.014657468193281176,0.20121035692945455
a,5.904815820085304,9.312741362608977,14.099286045433473,60,Mad,-0.12562734,-0.043715964,14.501911125570329,-0.215568171,-0.065999061,0.11744490038838151
a,5.353038630027877,12.823508322663253,15.130498620835985,60,Mad,0.49480789215588317,-0.664962953,15.477256651013873,0.5121983552091081,-0.433965632,0.46909487509897474
i,4.302751986616478,15.06625693555271,16.398916886047385,60,Mad,0.16670478897636087,0.081957709,16.725508148868965,-0.251009178,-0.664105037,-1.13518523
a,7.010619729,12.089451795841208,14.720915090189179,180,Mad,0.7335127625184796,-0.296418114,15.082557986563746,-0.078042409,-0.186360141,0.12575157647748902
i,5.099991938734381,15.137591178965225,16.318369668246444,130,Mad,-0.781095018,-0.201830016,16.640177659406028,-0.294286994,-0.080914545,-0.151456658
o,8.839707932293397,11.039976798143853,15.452140943746137,30,Mad,-0.262260031,0.23335724572924832,15.835132370035321,-0.116540542,-0.106822593,-0.110442359
i,4.201176470588234,14.285569504679296,15.191669128508122,111.652,Mad,0.1494336617895886,4.355165024281039,15.586520118414184,0.13828073191698387,-0.881727309,-0.867892109
a,6.694610510622437,10.442869198312236,14.592366548042706,130,Mad,0.6096912177707843,0.7498641478071857,14.990432553893513,0.087207671,0.014306351221037517,-0.142082892
e,5.551163708086785,12.871579484562389,14.452946207517442,110,Mad,0.8779071291394169,0.023992572496949194,14.808354005161048,0.4009446091279152,-0.743909137,-0.02935415
a,6.658043315907393,10.861103286384976,14.925721694036302,90,Mad,0.22980002161196555,0.4421355833967464,15.313958683886868,-0.297527774,0.21415134324465335,0.2869657533099499
o,5.721471048513301,9.410786516853934,15.681452198467122,170,Mad,0.6985907896136254,-0.655822554,16.074458967904175,0,0.043212843,-0.204823909
a,7.059956108266276,11.360181714934697,13.519533754249636,140,Mad,2.1581497616430054,-0.30296154,13.89094232765455,-0.234824675,0.8659001251294907,1.4817369046900524
i,7.945177948360084,12.980177170336624,16.272839459150635,260.548,Mad,4.1022402882405284,-1.679389393,16.603806174516894,-3.660824662,0.21200215718516802,-0.940256126
a,6.0226368542791056,9.843465749139819,14.288306709265177,60,Mad,-0.2772871,-0.876095992,14.672475990445196,-0.325323889,-0.325060645,0.089632136
o,5.809567588624854,11.057636152954808,13.62402697495183,30,Mad,0.1364695494091679,-0.174368429,14.001264620170232,0.24425843139054138,-0.097636153,0.072735477
a,5.912713178294574,11.36441669032075,15.15174925878865,60,Mad,0.7276951132604514,-0.10509853,15.525775402398748,0.5305182297839464,0.038006866,-0.102268601
e,6.2083422459893045,11.760077369439072,15.156460626587638,50,Mad,0.5190945970864842,0.36186723066818693,15.531450841020806,-0.123422953,0.095656915,0.1463929351420461
a,6.0926776796004605,10.937635036496351,15.061468830059779,80,Mad,0.722984086,0.7715878117186747,15.453129360409385,0.077257261,0.084641386,0.023899725543117256
a,5.745572489253614,9.421610522938723,14.728538140250604,70,Mad,0.32607268774507947,0.31964255955199405,15.134611718425539,-0.375878896,0,0.1725965500915354
a,6.745576208178438,10.046573988260734,14.587165109034267,70,Mad,0.4837095415117725,-0.266364328,14.976837209393697,-0.25006416,-0.512144415,-0.144876305
o,5.777619976589933,9.185790500975928,14.498026905829597,60,Mad,0.3746958605788091,-1.024607053,14.88908705,-0.104521937,-1.02565257,0.43014764590943955
e,5.8414157915208085,13.587342995169081,15.298265412748172,210,Mad,0.957018397,0.3464496949209419,15.648364240729618,-1.474510037,-1.51323648,-1.120430314
o,5.048646464646464,8.616941176470588,15.196346762286439,70,Mad,-0.720971022,0.7553078080864326,15.619240456115103,-0.357635783,0.065068201,0.31570241804143073
o,6.0538260200153955,7.970731707317072,13.892541254125414,80,Mad,0.4781601413707941,-0.816725017,14.302877897892808,-0.684132427,-0.193407764,-0.094156456
a,5.583820401732965,10.43809466385288,15.332583333333332,70,Mad,0.2391192065138421,0.5638392782768555,15.728194660470821,-0.024482862,0.37763223432251714,0.034104102
